phc_id,medicine_name,forecast_date,forecast_daily_consumption,projected_stock,reorder_level,predicted_days_to_stockout
PHC_003,ORS + Zinc combo,2026-07-02,2.3,138.8,30,
PHC_003,ORS + Zinc combo,2026-07-03,2.4,136.4,30,
PHC_003,ORS + Zinc combo,2026-07-04,2.4,134.1,30,
PHC_003,ORS + Zinc combo,2026-07-05,2.4,131.7,30,
PHC_003,ORS + Zinc combo,2026-07-06,2.4,129.4,30,
PHC_003,ORS + Zinc combo,2026-07-07,2.4,127.0,30,
PHC_003,ORS + Zinc combo,2026-07-08,2.4,124.6,30,
PHC_003,ORS + Zinc combo,2026-07-09,2.4,122.3,30,
PHC_003,ORS + Zinc combo,2026-07-10,2.4,119.9,30,
PHC_003,ORS + Zinc combo,2026-07-11,2.4,117.6,30,
PHC_003,ORS + Zinc combo,2026-07-12,2.4,115.2,30,
PHC_003,ORS + Zinc combo,2026-07-13,2.4,112.9,30,
PHC_003,ORS Sachets,2026-06-30,8.3,928.7,100,
PHC_003,ORS Sachets,2026-07-01,8.5,920.3,100,
PHC_003,ORS Sachets,2026-07-02,8.3,911.9,100,
PHC_003,ORS Sachets,2026-07-03,8.4,903.5,100,
PHC_003,ORS Sachets,2026-07-04,8.4,895.2,100,
PHC_003,ORS Sachets,2026-07-05,8.4,886.8,100,
PHC_003,ORS Sachets,2026-07-06,8.4,878.5,100,
PHC_003,ORS Sachets,2026-07-07,8.4,870.1,100,
PHC_003,ORS Sachets,2026-07-08,8.4,861.7,100,
PHC_003,ORS Sachets,2026-07-09,8.4,853.4,100,
PHC_003,ORS Sachets,2026-07-10,8.4,845.0,100,
PHC_003,ORS Sachets,2026-07-11,8.4,836.6,100,
PHC_003,ORS Sachets,2026-07-12,8.4,828.3,100,
PHC_003,ORS Sachets,2026-07-13,8.4,819.9,100,
PHC_003,Paracetamol 500mg,2026-06-30,4.9,157.1,50,
PHC_003,Paracetamol 500mg,2026-07-01,4.8,152.4,50,
PHC_003,Paracetamol 500mg,2026-07-02,4.8,147.6,50,
PHC_003,Paracetamol 500mg,2026-07-03,4.8,142.8,50,
PHC_003,Paracetamol 500mg,2026-07-04,4.8,138.0,50,
PHC_003,Paracetamol 500mg,2026-07-05,4.8,133.2,50,
PHC_003,Paracetamol 500mg,2026-07-06,4.8,128.5,50,
PHC_003,Paracetamol 500mg,2026-07-07,4.8,123.7,50,
PHC_003,Paracetamol 500mg,2026-07-08,4.8,118.9,50,
PHC_003,Paracetamol 500mg,2026-07-09,4.8,114.1,50,
PHC_003,Paracetamol 500mg,2026-07-10,4.8,109.3,50,
PHC_003,Paracetamol 500mg,2026-07-11,4.8,104.5,50,
PHC_003,Paracetamol 500mg,2026-07-12,4.8,99.7,50,
PHC_003,Paracetamol 500mg,2026-07-13,4.8,95.0,50,
PHC_004,ASHA Delivery Kit,2026-06-30,1.3,82.7,10,
PHC_004,ASHA Delivery Kit,2026-07-01,1.4,81.3,10,
PHC_004,ASHA Delivery Kit,2026-07-02,1.3,80.0,10,
PHC_004,ASHA Delivery Kit,2026-07-03,1.3,78.7,10,
PHC_004,ASHA Delivery Kit,2026-07-04,1.3,77.4,10,
PHC_004,ASHA Delivery Kit,2026-07-05,1.3,76.0,10,
PHC_004,ASHA Delivery Kit,2026-07-06,1.3,74.7,10,
PHC_004,ASHA Delivery Kit,2026-07-07,1.3,73.4,10,
PHC_004,ASHA Delivery Kit,2026-07-08,1.3,72.1,10,
PHC_004,ASHA Delivery Kit,2026-07-09,1.3,70.7,10,
PHC_004,ASHA Delivery Kit,2026-07-10,1.3,69.4,10,
PHC_004,ASHA Delivery Kit,2026-07-11,1.3,68.1,10,
PHC_004,ASHA Delivery Kit,2026-07-12,1.3,66.8,10,
PHC_004,ASHA Delivery Kit,2026-07-13,1.3,65.5,10,
PHC_004,Amoxicillin 250mg,2026-06-30,3.4,478.6,40,
PHC_004,Amoxicillin 250mg,2026-07-01,3.5,475.1,40,
PHC_004,Amoxicillin 250mg,2026-07-02,3.2,471.9,40,
PHC_004,Amoxicillin 250mg,2026-07-03,3.2,468.7,40,
PHC_004,Amoxicillin 250mg,2026-07-04,3.2,465.4,40,
PHC_004,Amoxicillin 250mg,2026-07-05,3.2,462.2,40,
PHC_004,Amoxicillin 250mg,2026-07-06,3.2,459.0,40,
PHC_004,Amoxicillin 250mg,2026-07-07,3.2,455.7,40,
PHC_004,Amoxicillin 250mg,2026-07-08,3.2,452.5,40,
PHC_004,Amoxicillin 250mg,2026-07-09,3.2,449.3,40,
PHC_004,Amoxicillin 250mg,2026-07-10,3.2,446.0,40,
PHC_004,Amoxicillin 250mg,2026-07-11,3.2,442.8,40,
PHC_004,Amoxicillin 250mg,2026-07-12,3.2,439.6,40,
PHC_004,Amoxicillin 250mg,2026-07-13,3.2,436.3,40,
PHC_004,Anti-Rabies Vaccine,2026-06-30,0.7,61.3,8,
PHC_004,Anti-Rabies Vaccine,2026-07-01,0.7,60.7,8,
PHC_004,Anti-Rabies Vaccine,2026-07-02,0.5,60.2,8,
PHC_004,Anti-Rabies Vaccine,2026-07-03,0.5,59.6,8,
PHC_004,Anti-Rabies Vaccine,2026-07-04,0.5,59.1,8,
PHC_004,Anti-Rabies Vaccine,2026-07-05,0.5,58.5,8,
PHC_004,Anti-Rabies Vaccine,2026-07-06,0.5,58.0,8,
PHC_004,Anti-Rabies Vaccine,2026-07-07,0.5,57.5,8,
PHC_004,Anti-Rabies Vaccine,2026-07-08,0.5,56.9,8,
PHC_004,Anti-Rabies Vaccine,2026-07-09,0.5,56.4,8,
PHC_004,Anti-Rabies Vaccine,2026-07-10,0.5,55.8,8,
PHC_004,Anti-Rabies Vaccine,2026-07-11,0.5,55.3,8,
PHC_004,Anti-Rabies Vaccine,2026-07-12,0.5,54.7,8,
PHC_004,Anti-Rabies Vaccine,2026-07-13,0.5,54.2,8,
PHC_004,Antihypertensive (Amlodipine),2026-06-30,2.2,169.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-01,2.0,167.7,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-02,2.0,165.7,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-03,2.0,163.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-04,2.0,161.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-05,2.0,159.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-06,2.0,157.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-07,2.0,155.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-08,2.0,153.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-09,2.0,151.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-10,2.0,149.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-11,2.0,147.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-12,2.0,145.8,25,
PHC_004,Antihypertensive (Amlodipine),2026-07-13,2.0,143.8,25,
PHC_004,Insulin (vial),2026-06-30,1.7,84.3,15,
PHC_004,Insulin (vial),2026-07-01,1.5,82.8,15,
PHC_004,Insulin (vial),2026-07-02,1.6,81.2,15,
PHC_004,Insulin (vial),2026-07-03,1.6,79.6,15,
PHC_004,Insulin (vial),2026-07-04,1.6,78.0,15,
PHC_004,Insulin (vial),2026-07-05,1.6,76.4,15,
PHC_004,Insulin (vial),2026-07-06,1.6,74.8,15,
PHC_004,Insulin (vial),2026-07-07,1.6,73.2,15,
PHC_004,Insulin (vial),2026-07-08,1.6,71.6,15,
PHC_004,Insulin (vial),2026-07-09,1.6,70.0,15,
PHC_004,Insulin (vial),2026-07-10,1.6,68.4,15,
PHC_004,Insulin (vial),2026-07-11,1.6,66.9,15,
PHC_004,Insulin (vial),2026-07-12,1.6,65.3,15,
PHC_004,Insulin (vial),2026-07-13,1.6,63.7,15,
PHC_004,Iron Folic Acid Tablets,2026-06-30,5.0,327.0,60,
PHC_004,Iron Folic Acid Tablets,2026-07-01,4.9,322.1,60,
PHC_004,Iron Folic Acid Tablets,2026-07-02,4.9,317.1,60,
PHC_004,Iron Folic Acid Tablets,2026-07-03,4.9,312.2,60,
PHC_004,Iron Folic Acid Tablets,2026-07-04,4.9,307.3,60,
PHC_004,Iron Folic Acid Tablets,2026-07-05,4.9,302.4,60,
PHC_004,Iron Folic Acid Tablets,2026-07-06,4.9,297.5,60,
PHC_004,Iron Folic Acid Tablets,2026-07-07,4.9,292.5,60,
PHC_004,Iron Folic Acid Tablets,2026-07-08,4.9,287.6,60,
PHC_004,Iron Folic Acid Tablets,2026-07-09,4.9,282.7,60,
PHC_004,Iron Folic Acid Tablets,2026-07-10,4.9,277.8,60,
PHC_004,Iron Folic Acid Tablets,2026-07-11,4.9,272.8,60,
PHC_004,Iron Folic Acid Tablets,2026-07-12,4.9,267.9,60,
PHC_004,Iron Folic Acid Tablets,2026-07-13,4.9,263.0,60,
PHC_004,Measles Vaccine,2026-06-30,1.3,24.7,12,
PHC_004,Measles Vaccine,2026-07-01,0.9,23.7,12,
PHC_004,Measles Vaccine,2026-07-02,1.1,22.6,12,
PHC_004,Measles Vaccine,2026-07-03,1.0,21.6,12,
PHC_004,Measles Vaccine,2026-07-04,1.0,20.6,12,
PHC_004,Measles Vaccine,2026-07-05,1.0,19.5,12,
PHC_004,Measles Vaccine,2026-07-06,1.0,18.5,12,
PHC_004,Measles Vaccine,2026-07-07,1.0,17.4,12,
PHC_004,Measles Vaccine,2026-07-08,1.0,16.4,12,
PHC_004,Measles Vaccine,2026-07-09,1.0,15.3,12,
PHC_004,Measles Vaccine,2026-07-10,1.0,14.3,12,
PHC_004,Measles Vaccine,2026-07-11,1.0,13.2,12,
PHC_004,Measles Vaccine,2026-07-12,1.0,12.2,12,
PHC_004,Measles Vaccine,2026-07-13,1.0,11.1,12,
PHC_004,ORS + Zinc combo,2026-06-30,3.5,36.5,30,12.0
PHC_004,ORS + Zinc combo,2026-07-01,3.4,33.1,30,12.0
PHC_004,ORS + Zinc combo,2026-07-02,3.5,29.6,30,12.0
PHC_004,ORS + Zinc combo,2026-07-03,3.5,26.1,30,12.0
PHC_004,ORS + Zinc combo,2026-07-04,3.5,22.7,30,12.0
PHC_004,ORS + Zinc combo,2026-07-05,3.5,19.2,30,12.0
PHC_004,ORS + Zinc combo,2026-07-06,3.5,15.8,30,12.0
PHC_004,ORS + Zinc combo,2026-07-07,3.5,12.3,30,12.0
PHC_004,ORS + Zinc combo,2026-07-08,3.5,8.8,30,12.0
PHC_004,ORS + Zinc combo,2026-07-09,3.5,5.4,30,12.0
PHC_004,ORS + Zinc combo,2026-07-10,3.5,1.9,30,12.0
PHC_004,ORS + Zinc combo,2026-07-11,3.5,0.0,30,12.0
PHC_004,ORS + Zinc combo,2026-07-12,3.5,0.0,30,12.0
PHC_004,ORS + Zinc combo,2026-07-13,3.5,0.0,30,12.0
PHC_004,ORS Sachets,2026-06-30,9.4,313.6,100,
PHC_004,ORS Sachets,2026-07-01,9.1,304.5,100,
PHC_004,ORS Sachets,2026-07-02,8.8,295.8,100,
PHC_004,ORS Sachets,2026-07-03,8.9,286.9,100,
PHC_004,ORS Sachets,2026-07-04,8.9,278.0,100,
PHC_004,ORS Sachets,2026-07-05,8.9,269.1,100,
PHC_004,ORS Sachets,2026-07-06,8.9,260.2,100,
PHC_004,ORS Sachets,2026-07-07,8.9,251.3,100,
PHC_004,ORS Sachets,2026-07-08,8.9,242.4,100,
PHC_004,ORS Sachets,2026-07-09,8.9,233.6,100,
PHC_004,ORS Sachets,2026-07-10,8.9,224.7,100,
PHC_004,ORS Sachets,2026-07-11,8.9,215.8,100,
PHC_004,ORS Sachets,2026-07-12,8.9,206.9,100,
PHC_004,ORS Sachets,2026-07-13,8.9,198.0,100,
PHC_004,Paracetamol 500mg,2026-06-30,6.1,199.9,50,
PHC_004,Paracetamol 500mg,2026-07-01,5.7,194.2,50,
PHC_004,Paracetamol 500mg,2026-07-02,4.6,189.7,50,
PHC_004,Paracetamol 500mg,2026-07-03,4.6,185.0,50,
PHC_004,Paracetamol 500mg,2026-07-04,5.0,180.0,50,
PHC_004,Paracetamol 500mg,2026-07-05,5.0,175.0,50,
PHC_004,Paracetamol 500mg,2026-07-06,4.9,170.1,50,
PHC_004,Paracetamol 500mg,2026-07-07,4.9,165.2,50,
PHC_004,Paracetamol 500mg,2026-07-08,4.9,160.3,50,
PHC_004,Paracetamol 500mg,2026-07-09,4.9,155.4,50,
PHC_004,Paracetamol 500mg,2026-07-10,4.9,150.5,50,
PHC_004,Paracetamol 500mg,2026-07-11,4.9,145.5,50,
PHC_004,Paracetamol 500mg,2026-07-12,4.9,140.6,50,
PHC_004,Paracetamol 500mg,2026-07-13,4.9,135.7,50,
PHC_005,ASHA Delivery Kit,2026-06-30,1.2,36.8,10,
PHC_005,ASHA Delivery Kit,2026-07-01,1.2,35.7,10,
PHC_005,ASHA Delivery Kit,2026-07-02,1.2,34.5,10,
PHC_005,ASHA Delivery Kit,2026-07-03,1.2,33.3,10,
PHC_005,ASHA Delivery Kit,2026-07-04,1.2,32.1,10,
PHC_005,ASHA Delivery Kit,2026-07-05,1.2,30.9,10,
PHC_005,ASHA Delivery Kit,2026-07-06,1.2,29.8,10,
PHC_005,ASHA Delivery Kit,2026-07-07,1.2,28.6,10,
PHC_005,ASHA Delivery Kit,2026-07-08,1.2,27.4,10,
PHC_005,ASHA Delivery Kit,2026-07-09,1.2,26.2,10,
PHC_005,ASHA Delivery Kit,2026-07-10,1.2,25.1,10,
PHC_005,ASHA Delivery Kit,2026-07-11,1.2,23.9,10,
PHC_005,ASHA Delivery Kit,2026-07-12,1.2,22.7,10,
PHC_005,ASHA Delivery Kit,2026-07-13,1.2,21.5,10,
PHC_005,Amoxicillin 250mg,2026-06-30,2.4,214.6,40,
PHC_005,Amoxicillin 250mg,2026-07-01,2.6,212.1,40,
PHC_005,Amoxicillin 250mg,2026-07-02,2.6,209.4,40,
PHC_005,Amoxicillin 250mg,2026-07-03,2.7,206.8,40,
PHC_005,Amoxicillin 250mg,2026-07-04,2.7,204.1,40,
PHC_005,Amoxicillin 250mg,2026-07-05,2.7,201.4,40,
PHC_005,Amoxicillin 250mg,2026-07-06,2.7,198.7,40,
PHC_005,Amoxicillin 250mg,2026-07-07,2.7,196.0,40,
PHC_005,Amoxicillin 250mg,2026-07-08,2.7,193.3,40,
PHC_005,Amoxicillin 250mg,2026-07-09,2.7,190.6,40,
PHC_005,Amoxicillin 250mg,2026-07-10,2.7,187.9,40,
PHC_005,Amoxicillin 250mg,2026-07-11,2.7,185.1,40,
PHC_005,Amoxicillin 250mg,2026-07-12,2.7,182.4,40,
PHC_005,Amoxicillin 250mg,2026-07-13,2.7,179.7,40,
PHC_005,Anti-Rabies Vaccine,2026-06-30,0.9,39.1,8,
PHC_005,Anti-Rabies Vaccine,2026-07-01,0.9,38.2,8,
PHC_005,Anti-Rabies Vaccine,2026-07-02,0.8,37.4,8,
PHC_005,Anti-Rabies Vaccine,2026-07-03,0.7,36.7,8,
PHC_005,Anti-Rabies Vaccine,2026-07-04,0.7,36.0,8,
PHC_005,Anti-Rabies Vaccine,2026-07-05,0.7,35.2,8,
PHC_005,Anti-Rabies Vaccine,2026-07-06,0.7,34.5,8,
PHC_005,Anti-Rabies Vaccine,2026-07-07,0.7,33.8,8,
PHC_005,Anti-Rabies Vaccine,2026-07-08,0.7,33.1,8,
PHC_005,Anti-Rabies Vaccine,2026-07-09,0.7,32.3,8,
PHC_005,Anti-Rabies Vaccine,2026-07-10,0.7,31.6,8,
PHC_005,Anti-Rabies Vaccine,2026-07-11,0.7,30.9,8,
PHC_005,Anti-Rabies Vaccine,2026-07-12,0.7,30.2,8,
PHC_005,Anti-Rabies Vaccine,2026-07-13,0.7,29.4,8,
PHC_005,Antihypertensive (Amlodipine),2026-06-30,2.1,117.9,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-01,2.1,115.8,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-02,2.1,113.7,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-03,2.1,111.6,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-04,2.1,109.5,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-05,2.1,107.3,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-06,2.1,105.2,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-07,2.1,103.1,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-08,2.1,101.0,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-09,2.1,98.9,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-10,2.1,96.8,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-11,2.1,94.7,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-12,2.1,92.6,25,
PHC_005,Antihypertensive (Amlodipine),2026-07-13,2.1,90.5,25,
PHC_005,Insulin (vial),2026-06-30,1.1,116.9,15,
PHC_005,Insulin (vial),2026-07-01,1.0,116.0,15,
PHC_005,Insulin (vial),2026-07-02,1.0,115.0,15,
PHC_005,Insulin (vial),2026-07-03,1.0,114.0,15,
PHC_005,Insulin (vial),2026-07-04,1.0,113.0,15,
PHC_005,Insulin (vial),2026-07-05,1.0,112.1,15,
PHC_005,Insulin (vial),2026-07-06,1.0,111.1,15,
PHC_005,Insulin (vial),2026-07-07,1.0,110.1,15,
PHC_005,Insulin (vial),2026-07-08,1.0,109.1,15,
PHC_005,Insulin (vial),2026-07-09,1.0,108.2,15,
PHC_005,Insulin (vial),2026-07-10,1.0,107.2,15,
PHC_005,Insulin (vial),2026-07-11,1.0,106.2,15,
PHC_005,Insulin (vial),2026-07-12,1.0,105.3,15,
PHC_005,Insulin (vial),2026-07-13,1.0,104.3,15,
PHC_005,Iron Folic Acid Tablets,2026-06-30,5.3,333.7,60,
PHC_005,Iron Folic Acid Tablets,2026-07-01,5.1,328.6,60,
PHC_005,Iron Folic Acid Tablets,2026-07-02,5.1,323.5,60,
PHC_005,Iron Folic Acid Tablets,2026-07-03,5.1,318.4,60,
PHC_005,Iron Folic Acid Tablets,2026-07-04,5.1,313.2,60,
PHC_005,Iron Folic Acid Tablets,2026-07-05,5.1,308.1,60,
PHC_005,Iron Folic Acid Tablets,2026-07-06,5.1,303.0,60,
PHC_005,Iron Folic Acid Tablets,2026-07-07,5.1,297.9,60,
PHC_005,Iron Folic Acid Tablets,2026-07-08,5.1,292.7,60,
PHC_005,Iron Folic Acid Tablets,2026-07-09,5.1,287.6,60,
PHC_005,Iron Folic Acid Tablets,2026-07-10,5.1,282.5,60,
PHC_005,Iron Folic Acid Tablets,2026-07-11,5.1,277.4,60,
PHC_005,Iron Folic Acid Tablets,2026-07-12,5.1,272.2,60,
PHC_005,Iron Folic Acid Tablets,2026-07-13,5.1,267.1,60,
PHC_005,Measles Vaccine,2026-06-30,1.1,1.9,12,3.0
PHC_005,Measles Vaccine,2026-07-01,1.1,0.8,12,3.0
PHC_005,Measles Vaccine,2026-07-02,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-03,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-04,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-05,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-06,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-07,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-08,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-09,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-10,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-11,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-12,1.1,0.0,12,3.0
PHC_005,Measles Vaccine,2026-07-13,1.1,0.0,12,3.0
PHC_005,ORS + Zinc combo,2026-06-30,2.4,120.6,30,
PHC_005,ORS + Zinc combo,2026-07-01,2.3,118.3,30,
PHC_005,ORS + Zinc combo,2026-07-02,2.3,116.0,30,
PHC_005,ORS + Zinc combo,2026-07-03,2.3,113.7,30,
PHC_005,ORS + Zinc combo,2026-07-04,2.3,111.3,30,
PHC_005,ORS + Zinc combo,2026-07-05,2.3,109.0,30,
PHC_005,ORS + Zinc combo,2026-07-06,2.3,106.6,30,
PHC_005,ORS + Zinc combo,2026-07-07,2.3,104.3,30,
PHC_005,ORS + Zinc combo,2026-07-08,2.3,102.0,30,
PHC_005,ORS + Zinc combo,2026-07-09,2.3,99.6,30,
PHC_005,ORS + Zinc combo,2026-07-10,2.3,97.3,30,
PHC_005,ORS + Zinc combo,2026-07-11,2.3,95.0,30,
PHC_005,ORS + Zinc combo,2026-07-12,2.3,92.6,30,
PHC_005,ORS + Zinc combo,2026-07-13,2.3,90.3,30,
PHC_005,ORS Sachets,2026-06-30,7.8,391.2,100,
PHC_005,ORS Sachets,2026-07-01,7.8,383.4,100,
PHC_005,ORS Sachets,2026-07-02,7.8,375.6,100,
PHC_005,ORS Sachets,2026-07-03,7.8,367.9,100,
PHC_005,ORS Sachets,2026-07-04,7.8,360.1,100,
PHC_005,ORS Sachets,2026-07-05,7.8,352.3,100,
PHC_005,ORS Sachets,2026-07-06,7.8,344.5,100,
PHC_005,ORS Sachets,2026-07-07,7.8,336.7,100,
PHC_005,ORS Sachets,2026-07-08,7.8,329.0,100,
PHC_005,ORS Sachets,2026-07-09,7.8,321.2,100,
PHC_005,ORS Sachets,2026-07-10,7.8,313.4,100,
PHC_005,ORS Sachets,2026-07-11,7.8,305.6,100,
PHC_005,ORS Sachets,2026-07-12,7.8,297.8,100,
PHC_005,ORS Sachets,2026-07-13,7.8,290.1,100,
PHC_005,Paracetamol 500mg,2026-06-30,4.1,161.9,50,
PHC_005,Paracetamol 500mg,2026-07-01,4.1,157.8,50,
PHC_005,Paracetamol 500mg,2026-07-02,4.1,153.7,50,
PHC_005,Paracetamol 500mg,2026-07-03,4.1,149.7,50,
PHC_005,Paracetamol 500mg,2026-07-04,4.1,145.6,50,
PHC_005,Paracetamol 500mg,2026-07-05,4.1,141.5,50,
PHC_005,Paracetamol 500mg,2026-07-06,4.1,137.4,50,
PHC_005,Paracetamol 500mg,2026-07-07,4.1,133.4,50,
PHC_005,Paracetamol 500mg,2026-07-08,4.1,129.3,50,
PHC_005,Paracetamol 500mg,2026-07-09,4.1,125.2,50,
PHC_005,Paracetamol 500mg,2026-07-10,4.1,121.1,50,
PHC_005,Paracetamol 500mg,2026-07-11,4.1,117.1,50,
PHC_005,Paracetamol 500mg,2026-07-12,4.1,113.0,50,
PHC_005,Paracetamol 500mg,2026-07-13,4.1,108.9,50,
PHC_006,ASHA Delivery Kit,2026-06-30,1.1,23.9,10,
PHC_006,ASHA Delivery Kit,2026-07-01,1.0,22.9,10,
PHC_006,ASHA Delivery Kit,2026-07-02,0.8,22.1,10,
PHC_006,ASHA Delivery Kit,2026-07-03,0.9,21.2,10,
PHC_006,ASHA Delivery Kit,2026-07-04,0.9,20.3,10,
PHC_006,ASHA Delivery Kit,2026-07-05,0.9,19.4,10,
PHC_006,ASHA Delivery Kit,2026-07-06,0.9,18.6,10,
PHC_006,ASHA Delivery Kit,2026-07-07,0.9,17.7,10,
PHC_006,ASHA Delivery Kit,2026-07-08,0.9,16.8,10,
PHC_006,ASHA Delivery Kit,2026-07-09,0.9,15.9,10,
PHC_006,ASHA Delivery Kit,2026-07-10,0.9,15.1,10,
PHC_006,ASHA Delivery Kit,2026-07-11,0.9,14.2,10,
PHC_006,ASHA Delivery Kit,2026-07-12,0.9,13.3,10,
PHC_006,ASHA Delivery Kit,2026-07-13,0.9,12.4,10,
PHC_006,Amoxicillin 250mg,2026-06-30,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-01,3.6,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-02,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-03,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-04,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-05,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-06,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-07,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-08,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-09,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-10,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-11,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-12,3.7,0.0,40,1.0
PHC_006,Amoxicillin 250mg,2026-07-13,3.7,0.0,40,1.0
PHC_006,Anti-Rabies Vaccine,2026-06-30,0.2,78.8,8,
PHC_006,Anti-Rabies Vaccine,2026-07-01,0.6,78.3,8,
PHC_006,Anti-Rabies Vaccine,2026-07-02,0.5,77.7,8,
PHC_006,Anti-Rabies Vaccine,2026-07-03,0.5,77.3,8,
PHC_006,Anti-Rabies Vaccine,2026-07-04,0.5,76.8,8,
PHC_006,Anti-Rabies Vaccine,2026-07-05,0.5,76.3,8,
PHC_006,Anti-Rabies Vaccine,2026-07-06,0.5,75.8,8,
PHC_006,Anti-Rabies Vaccine,2026-07-07,0.5,75.3,8,
PHC_006,Anti-Rabies Vaccine,2026-07-08,0.5,74.9,8,
PHC_006,Anti-Rabies Vaccine,2026-07-09,0.5,74.4,8,
PHC_006,Anti-Rabies Vaccine,2026-07-10,0.5,73.9,8,
PHC_006,Anti-Rabies Vaccine,2026-07-11,0.5,73.4,8,
PHC_006,Anti-Rabies Vaccine,2026-07-12,0.5,72.9,8,
PHC_006,Anti-Rabies Vaccine,2026-07-13,0.5,72.5,8,
PHC_006,Antihypertensive (Amlodipine),2026-06-30,3.1,92.9,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-01,2.9,90.1,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-02,2.7,87.4,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-03,2.7,84.7,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-04,2.7,82.0,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-05,2.7,79.3,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-06,2.7,76.6,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-07,2.7,73.9,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-08,2.7,71.2,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-09,2.7,68.5,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-10,2.7,65.8,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-11,2.7,63.1,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-12,2.7,60.4,25,
PHC_006,Antihypertensive (Amlodipine),2026-07-13,2.7,57.7,25,
PHC_006,Insulin (vial),2026-06-30,2.4,110.6,15,
PHC_006,Insulin (vial),2026-07-01,2.2,108.4,15,
PHC_006,Insulin (vial),2026-07-02,2.2,106.2,15,
PHC_006,Insulin (vial),2026-07-03,2.2,104.0,15,
PHC_006,Insulin (vial),2026-07-04,2.2,101.8,15,
PHC_006,Insulin (vial),2026-07-05,2.2,99.6,15,
PHC_006,Insulin (vial),2026-07-06,2.2,97.4,15,
PHC_006,Insulin (vial),2026-07-07,2.2,95.2,15,
PHC_006,Insulin (vial),2026-07-08,2.2,93.0,15,
PHC_006,Insulin (vial),2026-07-09,2.2,90.7,15,
PHC_006,Insulin (vial),2026-07-10,2.2,88.5,15,
PHC_006,Insulin (vial),2026-07-11,2.2,86.3,15,
PHC_006,Insulin (vial),2026-07-12,2.2,84.1,15,
PHC_006,Insulin (vial),2026-07-13,2.2,81.9,15,
